headline,section,word_count,url,date,id
Street Brawl; The New Power of Arab Public Opinion,Week in Review,1315,http://www.nytimes.com/2001/11/11/weekinreview/street-brawl-the-new-power-of-arab-public-opinion.html,11/11/01,1474
Writing History In Class,Education; New York and Region,2365,http://www.nytimes.com/2001/11/11/nyregion/writing-history-in-class.html,11/11/01,1475
The World; Running Terrorism as a New Economy Business,Washington; Week in Review,1151,http://www.nytimes.com/2001/11/11/weekinreview/the-world-running-terrorism-as-a-new-economy-business.html,11/11/01,1476
"A NATION CHALLENGED: HEARTS AND MINDS -- A special report.; In the War on Terrorism, A Battle to Shape Opinion",Front Page; U.S.; Washington,4110,http://www.nytimes.com/2001/11/11/us/nation-challenged-hearts-minds-special-report-war-terrorism-battle-shape-opinion.html,11/11/01,1477
Somalia Winces as Its Chaos Attracts U.S. Attention,World; Washington,1151,http://www.nytimes.com/2001/11/11/world/somalia-winces-as-its-chaos-attracts-us-attention.html,11/11/01,1478
ARAFAT THANKFUL FOR BUSH REMARK ABOUT 'PALESTINE',World; Front Page; Washington,1341,http://www.nytimes.com/2001/11/12/world/arafat-thankful-for-bush-remark-about-palestine.html,11/12/01,1479
Essay; Prague Connection,Opinion,716,http://www.nytimes.com/2001/11/12/opinion/essay-prague-connection.html,11/12/01,1481
Transforming Relations With Russia,Opinion,566,http://www.nytimes.com/2001/11/12/opinion/transforming-relations-with-russia.html,11/12/01,1482
Lax Nuclear Security in Russia Is Cited as Way for bin Laden to Get Arms,World,1475,http://www.nytimes.com/2001/11/12/world/nation-challenged-atomic-energy-lax-nuclear-security-russia-cited-way-for-bin.html,11/12/01,1483
A Nation Challenged,New York and Region,1125,http://www.nytimes.com/2001/11/12/nyregion/a-nation-challenged-154962.html,11/12/01,1484
Lax Nuclear Security in Russia Is Cited as Way for bin Laden to Get Arms,World,1475,http://www.nytimes.com/2001/11/12/world/nation-challenged-atomic-energy-lax-nuclear-security-russia-cited-way-for-bin.html,11/12/01,1485
"Savoring Strength in the North, U.S. Worries About Weakness in the South",World,1294,http://www.nytimes.com/2001/11/12/world/nation-challenged-alliances-savoring-strength-north-us-worries-about-weakness.html,11/12/01,1486
"At Differing Speeds, Foundations Adjust to a World Transformed",,1282,http://www.nytimes.com/2001/11/12/giving/funding-at-differing-speeds-foundations-adjust-to-a-world-transformed.html,11/12/01,1487
"Oil Diplomacy Muddled U.S. Pursuit of bin Laden, New Book Contends",World; Washington; Books,717,http://www.nytimes.com/2001/11/12/world/nation-challenged-hunt-oil-diplomacy-muddled-us-pursuit-bin-laden-new-book.html,11/12/01,1488
REBEL FORCES SAY THEY HAVE TAKEN A 2ND AFGHAN CITY,World; Front Page; Washington,1306,http://www.nytimes.com/2001/11/12/world/nation-challenged-combat-rebel-forces-say-they-have-taken-2nd-afghan-city.html,11/12/01,1489
U.S. Has Covered 200 Campuses To Check Up on Mideast Students,Front Page; Education; U.S.,1273,http://www.nytimes.com/2001/11/12/us/nation-challenged-students-us-has-covered-200-campuses-check-up-mideast-students.html,11/12/01,1490
"Rebel-Style Advances, Incoming Bills and Fading Anthrax Fears",World,763,http://www.nytimes.com/2001/11/12/world/overview-nov-11-2001-rebel-style-advances-incoming-bills-fading-anthrax-fears.html,11/12/01,1491
New Economy; A rush to appropriate symbols of the day terror punctured New York's skyline.,Technology; Business,898,http://www.nytimes.com/2001/11/12/business/new-economy-rush-appropriate-symbols-day-terror-punctured-new-york-s-skyline.html,11/12/01,1492
"Officials Find No Clear Signs of Terrorism in Crash, but No Firm Answers, Either",New York and Region,811,http://www.nytimes.com/2001/11/13/nyregion/crash-flight-587-investigation-officials-find-no-clear-signs-terrorism-crash-but.html,11/13/01,1493
A Nation Challenged,New York and Region,826,http://www.nytimes.com/2001/11/13/nyregion/a-nation-challenged-169838.html,11/13/01,1494
Interviewer Calls bin Laden Aggressively 'Changed Man',World,1090,http://www.nytimes.com/2001/11/13/world/nation-challenged-quarry-interviewer-calls-bin-laden-aggressively-changed-man.html,11/13/01,1495
"Two Wars, Many Fears",World; Front Page; Washington,1201,http://www.nytimes.com/2001/11/13/world/a-nation-challenged-military-analysis-two-wars-many-fears.html,11/13/01,1496
"Foreign Affairs; In Pakistan, It's Jihad 101",Opinion,899,http://www.nytimes.com/2001/11/13/opinion/foreign-affairs-in-pakistan-it-s-jihad-101.html,11/13/01,1497
"In a Fallen Taliban City, a Busy, Busy Barber",World; Front Page; Washington,1204,http://www.nytimes.com/2001/11/13/world/a-nation-challenged-liberated-in-a-fallen-taliban-city-a-busy-busy-barber.html,11/13/01,1498
"Putin, Starting U.S. Trip, Predicts Missile Accord",World; Washington,917,http://www.nytimes.com/2001/11/13/world/putin-starting-us-trip-predicts-missile-accord.html,11/13/01,1499
Looking Ahead in Kabul,Opinion,340,http://www.nytimes.com/2001/11/13/opinion/looking-ahead-in-kabul.html,11/13/01,1500
Meddling in Managua,Opinion,166,http://www.nytimes.com/2001/11/13/opinion/l-meddling-in-managua-160083.html,11/13/01,1501
"Officials Find No Clear Signs of Terrorism in Crash, but No Firm Answers, Either",New York and Region,811,http://www.nytimes.com/2001/11/13/nyregion/crash-flight-587-investigation-officials-find-no-clear-signs-terrorism-crash-but.html,11/13/01,1502
A Nation Challenged,New York and Region,826,http://www.nytimes.com/2001/11/13/nyregion/a-nation-challenged-169838.html,11/13/01,1503
U.S. and Partners Quickly Set Sights on a Post-Taliban Kabul,World; Washington,920,http://www.nytimes.com/2001/11/13/world/nation-challenged-new-day-us-partners-quickly-set-sights-post-taliban-kabul.html,11/13/01,1504
"Liberties; Go Fly A Kite, Taliban",Opinion,721,http://www.nytimes.com/2001/11/14/opinion/liberties-go-fly-a-kite-taliban.html,11/14/01,1505
U.S. Bombs Taliban Troops as They Make a Speedy Retreat to the South,World; Washington,940,http://www.nytimes.com/2001/11/14/world/nation-challenged-pentagon-us-bombs-taliban-troops-they-make-speedy-retreat.html,11/14/01,1506
150th Anniversary: 1851-2001; The News Today: One Hard Slap,,2405,http://www.nytimes.com/2001/11/14/news/150th-anniversary-1851-2001-the-news-today-one-hard-slap.html,11/14/01,1509
Reckonings; Other People's Money,Opinion,724,http://www.nytimes.com/2001/11/14/opinion/reckonings-other-people-s-money.html,11/14/01,1510
"Despite Flowers and Festivities, Alliance Finds an Uneasy Capital",World; Front Page; Washington,1312,http://www.nytimes.com/2001/11/14/world/nation-challenged-northern-alliance-despite-flowers-festivities-alliance-finds.html,11/14/01,1511
REBELS IN CONTROL IN KABUL AS TALIBAN TROOPS RETREAT; BIN LADEN HUNT INTENSIFIES,World; Front Page; Washington,1149,http://www.nytimes.com/2001/11/14/world/nation-challenged-big-picture-rebels-control-kabul-taliban-troops-retreat-bin.html,11/14/01,1512
"Buenos Aires Journal; Home From Cuba, Soccer Star Kicks Some Shins",World,838,http://www.nytimes.com/2001/11/14/world/buenos-aires-journal-home-from-cuba-soccer-star-kicks-some-shins.html,11/14/01,1513
BUSH SETS OPTION OF MILITARY TRIALS IN TERRORIST CASES,Front Page; U.S.; Washington,1609,http://www.nytimes.com/2001/11/14/us/nation-challenged-immigration-bush-sets-option-military-trials-terrorist-cases.html,11/14/01,1514
BUSH SETS OPTION OF MILITARY TRIALS IN TERRORIST CASES,Front Page; U.S.; Washington,1609,http://www.nytimes.com/2001/11/14/us/nation-challenged-immigration-bush-sets-option-military-trials-terrorist-cases.html,11/14/01,1515
A Nation Challenged,New York and Region,885,http://www.nytimes.com/2001/11/14/nyregion/a-nation-challenged-187844.html,11/14/01,1516
Spanish Police Arrest 11 Accused of Working for bin Laden,World; Washington,690,http://www.nytimes.com/2001/11/14/world/nation-challenged-madrid-spanish-police-arrest-11-accused-working-for-bin-laden.html,11/14/01,1517
A Nation Challenged,New York and Region,829,http://www.nytimes.com/2001/11/15/nyregion/a-nation-challenged-209783.html,11/15/01,1518
Gauging Fissures in U.S.-Saudi Solidarity,Arts; Washington,804,http://www.nytimes.com/2001/11/15/arts/television-review-gauging-fissures-in-us-saudi-solidarity.html,11/15/01,1519
Spain Is Seeking 3 Militants Linked to bin Laden Network,World,884,http://www.nytimes.com/2001/11/15/world/nation-challenged-madrid-spain-seeking-3-militants-linked-bin-laden-network.html,11/15/01,1520
WHITE HOUSE PUSH ON SECURITY STEPS BYPASSES CONGRESS,Front Page; U.S.,1104,http://www.nytimes.com/2001/11/15/us/nation-challenged-civil-liberties-white-house-push-security-steps-bypasses.html,11/15/01,1521
Blair Says New Evidence Ties bin Laden to Attacks,World,921,http://www.nytimes.com/2001/11/15/world/nation-challenged-intelligence-blair-says-new-evidence-ties-bin-laden-attacks.html,11/15/01,1522
Special Forces Hunt Al Qaeda On the Ground,World; Front Page; Washington,984,http://www.nytimes.com/2001/11/15/world/a-nation-challenged-operations-special-forces-hunt-al-qaeda-on-the-ground.html,11/15/01,1523
Senior Administration Officials Defend Military Tribunals for Terrorist Suspects,U.S.,1079,http://www.nytimes.com/2001/11/15/us/nation-challenged-presidential-order-senior-administration-officials-defend.html,11/15/01,1524
The Battle for Afghanistan: The Tide Is Turned,Opinion,79,http://www.nytimes.com/2001/11/15/opinion/l-the-battle-for-afghanistan-the-tide-is-turned-209813.html,11/15/01,1525
"A Widening Rout, Civil Liberties Issues, a Red Cross Retreat",World,714,http://www.nytimes.com/2001/11/15/world/nation-challenged-overview-nov-14-2001-widening-rout-civil-liberties-issues-red.html,11/15/01,1526
"Palestinian Authority Arrests Jihad Leader, Causing a Riot",World; Washington,659,http://www.nytimes.com/2001/11/15/world/palestinian-authority-arrests-jihad-leader-causing-a-riot.html,11/15/01,1527
Rapid Changes on the Ground Lead the Pentagon to Focus on Counterguerrilla Tactics,World,1045,http://www.nytimes.com/2001/11/15/world/nation-challenged-military-planning-rapid-changes-ground-lead-pentagon-focus.html,11/15/01,1528
TALIBAN LOSE GRIP ON WIDER REGIONS; FIGHTING IN SOUTH,World; Front Page; Washington,1526,http://www.nytimes.com/2001/11/15/world/nation-challenged-rout-taliban-lose-grip-wider-regions-fighting-south.html,11/15/01,1529
Essay; Seizing Dictatorial Power,Opinion,710,http://www.nytimes.com/2001/11/15/opinion/essay-seizing-dictatorial-power.html,11/15/01,1530
Trail of Clues Left by Qaeda Hints Darkly At Arms Plan,World,439,http://www.nytimes.com/2001/11/16/world/nation-challenged-weapons-trail-clues-left-qaeda-hints-darkly-arms-plan.html,11/16/01,1531
A Travesty of Justice,Opinion,718,http://www.nytimes.com/2001/11/16/opinion/a-travesty-of-justice.html,11/16/01,1532
Days of War And Wonder,Movies; Arts,1540,http://www.nytimes.com/2001/11/16/movies/critic-s-notebook-days-of-war-and-wonder.html,11/16/01,1533
Ridge Agrees Taliban Losses May Lead to New Terrorism,U.S.,807,http://www.nytimes.com/2001/11/16/us/nation-challenged-homeland-defense-ridge-agrees-taliban-losses-may-lead-new.html,11/16/01,1534
"For Some Kuwaitis, the Ardor for America Cools",World,1199,http://www.nytimes.com/2001/11/16/world/for-some-kuwaitis-the-ardor-for-america-cools.html,11/16/01,1535
2 Inquiries That Involve Politicians Unresolved,Washington; New York and Region,652,http://www.nytimes.com/2001/11/16/nyregion/2-inquiries-that-involve-politicians-unresolved.html,11/16/01,1536
Assurances Offered About Military Courts,U.S.,753,http://www.nytimes.com/2001/11/16/us/a-nation-challenged-the-tribunals-assurances-offered-about-military-courts.html,11/16/01,1537
Allies Building Force to Keep Order in a Vacuum,World; Front Page; Washington,1204,http://www.nytimes.com/2001/11/16/world/nation-challenged-reinforcements-allies-building-force-keep-order-vacuum.html,11/16/01,1538
When the Afghans Are Free of War,Opinion,139,http://www.nytimes.com/2001/11/16/opinion/l-when-the-afghans-are-free-of-war-229075.html,11/16/01,1539
When the Afghans Are Free of War,Opinion,105,http://www.nytimes.com/2001/11/16/opinion/l-when-the-afghans-are-free-of-war-229059.html,11/16/01,1540
British News Organizations Aided by a Cooperative Government and Afghan Fans,World,977,http://www.nytimes.com/2001/11/16/world/nation-challenged-journalists-british-organizations-aided-cooperative-government.html,11/16/01,1542
"A Need for Order, the Smallpox Matter and Oil Prices",World,748,http://www.nytimes.com/2001/11/16/world/nation-challenged-overview-nov-15-2001-need-for-order-smallpox-matter-oil-prices.html,11/16/01,1543
U.S. Attorney To Step Down In Manhattan,New York and Region,1134,http://www.nytimes.com/2001/11/16/nyregion/us-attorney-to-step-down-in-manhattan.html,11/16/01,1544
"A NATION CHALLENGED: Letter From Washington; A Shifting Mood, A Haunting Memory",U.S.; Washington,772,http://www.nytimes.com/2001/11/16/us/a-nation-challenged-letter-from-washington-a-shifting-mood-a-haunting-memory.html,11/16/01,1545
Alliance Commander Near Kandahar Says Taliban's Leader Refused a Peace Offer,World; Washington,1011,http://www.nytimes.com/2001/11/16/world/nation-challenged-stronghold-alliance-commander-near-kandahar-says-taliban-s.html,11/16/01,1546
Foreign Affairs; Breaking the Circle,Opinion,719,http://www.nytimes.com/2001/11/16/opinion/foreign-affairs-breaking-the-circle.html,11/16/01,1547
"Long at bin Laden's Side, And, It Seems, Very Busy",World; Washington,366,http://www.nytimes.com/2001/11/17/world/nation-challenged-crucial-leader-long-bin-laden-s-side-it-seems-very-busy.html,11/17/01,1549
"In 2 Abandoned Kabul Houses, Some Hints of Al Qaeda Presence",World; Front Page,1836,http://www.nytimes.com/2001/11/17/world/nation-challenged-kabul-2-abandoned-kabul-houses-some-hints-al-qaeda-presence.html,11/17/01,1550
LEADER DESCRIBED AS READY TO FLEE TALIBAN'S BASTION,World; Front Page; Washington,1039,http://www.nytimes.com/2001/11/17/world/nation-challenged-battle-leader-described-ready-flee-taliban-s-bastion.html,11/17/01,1551
"Setback for Al Qaeda, Vote for Air Safety, Money for New York",World,772,http://www.nytimes.com/2001/11/17/world/nation-challenged-overview-nov-16-2001-setback-for-al-qaeda-vote-for-air-safety.html,11/17/01,1552
The Taliban Retreat,Opinion,420,http://www.nytimes.com/2001/11/17/opinion/the-taliban-retreat.html,11/17/01,1553
Algerian Man Faces Charges In a Millennium Terror Plot,New York and Region,484,http://www.nytimes.com/2001/11/17/nyregion/nation-challenged-arrest-algerian-man-faces-charges-millennium-terror-plot.html,11/17/01,1554
Corrections,Corrections; New York and Region,64,http://www.nytimes.com/2001/11/17/nyregion/c-corrections-249947.html,11/17/01,1555
Bin Laden Aide Reported Killed By U.S. Bombs,World; Front Page,1702,http://www.nytimes.com/2001/11/17/world/a-nation-challenged-al-qaeda-bin-laden-aide-reported-killed-by-us-bombs.html,11/17/01,1556
A Nation Challenged,New York and Region,1064,http://www.nytimes.com/2001/11/17/nyregion/a-nation-challenged-249050.html,11/17/01,1557
Taliban Leader Said to Be Yielding Grip on Stronghold to 2 Once-Powerful Supporters,World,944,http://www.nytimes.com/2001/11/17/world/nation-challenged-kandahar-taliban-leader-said-be-yielding-grip-stronghold-2.html,11/17/01,1558
Al Qaeda Should Be Tried Before the World,Opinion,656,http://www.nytimes.com/2001/11/17/opinion/al-qaeda-should-be-tried-before-the-world.html,11/17/01,1559
The Way We Live Now: 11-18-01: Questions for Mario Vargas Llosa; Dictating History,Magazine; Books,724,http://www.nytimes.com/2001/11/18/magazine/the-way-we-live-now-11-18-01-questions-for-mario-vargas-llosa-dictating-history.html,11/18/01,1560
What the Muslim World Is Watching,Magazine,6169,http://www.nytimes.com/2001/11/18/magazine/what-the-muslim-world-is-watching.html,11/18/01,1561
Beyond the Khyber Pass,Arts; Books,2116,http://www.nytimes.com/2001/11/18/books/essay-beyond-the-khyber-pass.html,11/18/01,1562
"BEST SELLERS: November 18, 2001",Arts; Books,1298,http://www.nytimes.com/2001/11/18/books/best-sellers-november-18-2001.html,11/18/01,1563
21st-Century Jihad,Arts; Books,1377,http://www.nytimes.com/2001/11/18/books/21st-century-jihad.html,11/18/01,1564
"BEST SELLERS: November 18, 2001",Arts; Books,1298,http://www.nytimes.com/2001/11/18/books/best-sellers-november-18-2001.html,11/18/01,1565
21st-Century Jihad,Arts; Books,1377,http://www.nytimes.com/2001/11/18/books/21st-century-jihad.html,11/18/01,1566
The Way We Live Now: 11-18-01: On Language; Fog of War,Magazine,1004,http://www.nytimes.com/2001/11/18/magazine/the-way-we-live-now-11-18-01-on-language-fog-of-war.html,11/18/01,1567
Learning Curve; Surprise. War Works After All.,Washington; Week in Review,1568,http://www.nytimes.com/2001/11/18/weekinreview/learning-curve-surprise-war-works-after-all.html,11/18/01,1568
