headline,date,section,url,word_count,id
Saudi Arabia Is Sued by Firm That Lost 658 In Twin Towers,9/4/04,Washington; New York and Region,http://www.nytimes.com/2004/09/04/nyregion/04cantor.html,398,4216
A Wacky Game Is Found Insulting,9/5/04,New York and Region,http://query.nytimes.com/gst/fullpage.html?res=9803E5DF1E31F936A3575AC0A9629C8B63,281,4217
"BEST SELLERS: September 5, 2004",9/5/04,Arts; Books,http://query.nytimes.com/gst/fullpage.html?res=9E0CE7D9113EF936A3575AC0A9629C8B63,1321,4218
"The World; A Global War: Many Fronts, Little Unity",9/5/04,Washington; Week in Review,http://www.nytimes.com/2004/09/05/weekinreview/05cohe.html,1670,4219
Counting Down to the New Armageddon,9/5/04,Arts; Books,http://www.nytimes.com/2004/09/05/books/review/05HOGEL.html,1326,4220
7 U.S. Marines and 3 Iraqis Are Killed in a Car Bomb Attack Outside Falluja,9/7/04,World,http://www.nytimes.com/2004/09/07/international/middleeast/07iraq.html,739,4221
Tape Ties bin Laden to Call to Aid Sheik,9/8/04,New York and Region,http://www.nytimes.com/2004/09/08/nyregion/08stewart.html,830,4222
Russia Grieves for Children And Putin Vents His Fury,9/8/04,World; Education,http://www.nytimes.com/2004/09/08/international/europe/08russia.html,1446,4223
Cheney Spits Toads,9/9/04,Opinion,http://query.nytimes.com/gst/fullpage.html?res=9407E7D81730F93AA3575AC0A9629C8B63,735,4224
Massacre Draws Self-Criticism in Muslim Press,9/9/04,World; Education; Washington,http://www.nytimes.com/2004/09/09/international/middleeast/09arabiya.html,1045,4225
Cheney and the Politics of Terror,9/9/04,Opinion,http://query.nytimes.com/gst/fullpage.html?res=9C06E1D81730F93AA3575AC0A9629C8B63,115,4226
INSIDE,9/10/04,Front Page; New York and Region,http://query.nytimes.com/gst/fullpage.html?res=9C03E2DE1530F933A2575AC0A9629C8B63,450,4227
"In Tape, Top Aide To Bin Laden Vows New Strikes at U.S.",9/10/04,World; Washington,http://query.nytimes.com/gst/fullpage.html?res=9C0DE0DE1530F933A2575AC0A9629C8B63,1012,4228
Editors' Note,9/11/04,Corrections; Editors' Notes; Washington; New York and Region,http://query.nytimes.com/gst/fullpage.html?res=9F07E0DD1230F932A2575AC0A9629C8B63,167,4229
Why Chile Is Hopeful,9/11/04,Opinion,http://www.nytimes.com/2004/09/11/opinion/11dorfman.html,783,4230
"Growing Up Grieving, With Constant Reminders of 9/11",9/11/04,N.Y. / Region,http://www.nytimes.com/2004/09/11/nyregion/11kids.html,3942,4231
G.O.P. Draws Criticism From Kerry On Arms Ban,9/11/04,U.S.,http://www.nytimes.com/2004/09/11/politics/campaign/11kerry.html,886,4232
"BEST SELLERS: September 12, 2004",9/12/04,Arts; Books,http://query.nytimes.com/gst/fullpage.html?res=9E0CE4D91231F931A2575AC0A9629C8B63,1385,4233
Chechen Rebels Mainly Driven By Nationalism,9/12/04,World,http://www.nytimes.com/2004/09/12/international/europe/12russia.html,1892,4234
"The World: Russia and America; Allies Against Terror, Sliding Farther Apart",9/12/04,Washington; Week in Review,http://www.nytimes.com/2004/09/12/weekinreview/12weis.html,1155,4235
Coming Soon: Kerry's 'Apocalypse Now',9/12/04,Movies; Arts; Washington,http://www.nytimes.com/2004/09/12/arts/12RICH.html,1937,4236
Bustle in Berlin,9/12/04,Travel,http://www.nytimes.com/2004/09/12/travel/12berlin.html,1816,4237
Taking On the Myth,9/14/04,Opinion,http://www.nytimes.com/2004/09/14/opinion/14krugman.html,732,4238
"C.I.A. Unit on bin Laden Is Understaffed, a Senior Official Tells Lawmakers",9/15/04,U.S.,http://www.nytimes.com/2004/09/15/politics/15cia.html,774,4239
The Chechen's Story: From Unrivaled Guerrilla Leader to the Terror of Russia,9/15/04,World; Education,http://www.nytimes.com/2004/09/15/international/europe/15chechen.html,2122,4240
Take Kerry's Swift Boat for a Nonpolitical Spin,9/16/04,Technology,http://tech2.nytimes.com/2004/09/16/technology/circuits/16kerr.html,714,4241
"With Ban Lifted, Some Gun Shoppers Find Lower Prices",9/16/04,U.S.,http://www.nytimes.com/2004/09/16/national/16guns.html,950,4242
The World --  Putin Gambles On Raw Power,9/19/04,Education; Washington; Week in Review,http://www.nytimes.com/2004/09/19/weekinreview/19myer.html,1431,4243
Got a Beard? Don't Bother to Run,9/19/04,Style; Washington,http://www.nytimes.com/2004/09/19/fashion/19VIEW.html,922,4244
"No Stars, Just Cuffs",9/19/04,Opinion,http://www.nytimes.com/2004/09/19/opinion/19dowd.html,769,4245
Proof,9/19/04,Arts; Books,http://www.nytimes.com/2004/09/19/books/review/19ROSEL.html,1019,4246
HBO Is Big Winner At Emmy Awards,9/20/04,U.S.,http://www.nytimes.com/2004/09/20/arts/television/20emmy.html,1270,4247
"Finally, Kerry Takes a Stand",9/21/04,Opinion,http://www.nytimes.com/2004/09/21/opinion/21brooks.html,763,4248
Pakistani May Stay In Uniform,9/21/04,World,http://www.nytimes.com/2004/09/21/international/asia/21musharraf.html,963,4249
"In Harshest Critique Yet, Kerry Attacks Bush Over War in Iraq",9/21/04,Front Page; U.S.; Washington,http://www.nytimes.com/2004/09/21/politics/campaign/21campaign.html,1554,4250
Yemeni Cleric Is Said to Urge Revenge Against Americans,9/22/04,New York and Region,http://www.nytimes.com/2004/09/22/nyregion/22terror.html,546,4251
"BUSH, AT THE U.N., CALLS FOR ACTION TO WIDEN LIBERTY",9/22/04,World; Front Page; Washington,http://www.nytimes.com/2004/09/22/international/22prexy.html,1270,4252
"The Prince of Tides, Tacking and Attacking",9/23/04,Opinion,http://www.nytimes.com/2004/09/23/opinion/23dowd.html,762,4253
"Bush and Musharraf Talk, Skirting Army Role",9/23/04,World; Washington,http://www.nytimes.com/2004/09/23/international/asia/23prexy.html,865,4254
"Kerry Maintains Domestic Focus, Turning to Social Security and Medicare",9/23/04,Health; U.S.,http://www.nytimes.com/2004/09/23/politics/campaign/23kerry.html,782,4255
Hope Amid the Rubble,9/23/04,Opinion,http://www.nytimes.com/2004/09/23/opinion/23bergen.html,800,4256
European Press Criticizes Bush Address to U.N. as a Denial of a Worsening Situation in Iraq,9/23/04,World; Washington,http://www.nytimes.com/2004/09/23/international/europe/23europe.html,707,4257
'September Tapes',9/24/04,Movies; Arts,http://query.nytimes.com/gst/fullpage.html?res=9E00EED61139F937A1575AC0A9629C8B63,513,4258
Man Who Led A Mosque Is Convicted Of Visa Fraud,9/24/04,New York and Region,http://www.nytimes.com/2004/09/24/nyregion/24visa.html,458,4259
Captive Turk in Iraq Tells Of Fearful Struggle to Live,9/24/04,World; Washington,http://www.nytimes.com/2004/09/24/international/europe/24hostage.html,1451,4260
An-My Le,9/24/04,Arts,http://query.nytimes.com/gst/fullpage.html?res=9C06E4DF1E39F937A1575AC0A9629C8B63,278,4261
"James Beasley, 78, Lawyer in Big-Judgment Cases",9/24/04,U.S.; Obituaries,http://www.nytimes.com/2004/09/24/national/24beasley.html,436,4262
Advocacy Groups Step Up Costly Battle of Political Ads,9/25/04,U.S.,http://www.nytimes.com/2004/09/25/politics/campaign/25ads.html,1020,4263
In Their Own Words,9/25/04,U.S.; Washington,http://query.nytimes.com/gst/fullpage.html?res=9A0CE6D71E39F936A1575AC0A9629C8B63,596,4264
Twisting Dr. Nuke's Arm,9/25/04,Opinion,http://www.nytimes.com/2004/09/25/opinion/25kristoff.html,731,4265
Twisting Dr. Nuke's Arm,9/25/04,Opinion,http://www.nytimes.com/2004/09/25/opinion/25kristoff.html,731,4266
Kerry Promises To Refocus U.S. On Terror War,9/25/04,Front Page; U.S.; Washington,http://www.nytimes.com/2004/09/25/politics/campaign/25kerry.html,1119,4267
Germany Struggles to Assess True Aims of Islamic Group,9/26/04,World,http://www.nytimes.com/2004/09/26/international/europe/26berlin.html,1189,4268
Aid for the War-Weary,9/26/04,Movies; New York and Region,http://query.nytimes.com/gst/fullpage.html?res=9E05E5D81039F935A1575AC0A9629C8B63,1009,4269
Swiss Reject 2 Immigrant Proposals,9/27/04,World,http://www.nytimes.com/2004/09/27/international/europe/27swiss.html,353,4270
Strong Charges Set New Tone Before Debate,9/27/04,Front Page; U.S.; Washington,http://www.nytimes.com/2004/09/27/politics/campaign/27campaign.html,1365,4271
Swagger vs. Substance,9/28/04,Opinion,http://www.nytimes.com/2004/09/28/opinion/28krugman.html,741,4272
"On the Trail, Taking the Low Road",9/28/04,Opinion,http://query.nytimes.com/gst/fullpage.html?res=980CE0DC1738F93BA1575AC0A9629C8B63,90,4273
Will the Spirit Of the Twinkie Live On?,9/28/04,New York and Region,http://www.nytimes.com/2004/09/28/nyregion/28nyc.html,727,4274
How to Debate George Bush,9/29/04,Opinion,http://www.nytimes.com/2004/09/29/opinion/29gore.html,845,4275
Lawyer's Jury Hears Offer to Halt Attacks,9/29/04,New York and Region,http://www.nytimes.com/2004/09/29/nyregion/29stewart.html,640,4276
Sentenced To Be Raped,9/29/04,Opinion,http://www.nytimes.com/2004/09/29/opinion/29kris.html,740,4277
Question Time:  A Nuclear Iraq,9/30/04,Opinion,http://www.nytimes.com/2004/09/30/opinion/30wedgwood.html,329,4278
DEATH SENTENCES IN ATTACK ON COLE,9/30/04,World; Front Page; Washington,http://www.nytimes.com/2004/09/30/international/middleeast/30cole.html,1171,4279
The First Debate,10/1/04,Opinion,http://www.nytimes.com/2004/10/01/opinion/01fri1.html,555,4280
Transcript of the Candidates' First Debate in the Presidential Campaign,10/1/04,U.S.; Washington,http://www.nytimes.com/2004/10/01/politics/campaign/01dtext.html,15298,4281
Bush and Kerry Clash Over Iraq in Debate,10/1/04,Front Page; U.S.; Washington,http://www.nytimes.com/2004/10/01/politics/campaign/01debate.html,1976,4282
Standing Firm For 90 Minutes,10/1/04,Front Page; U.S.; Washington,http://www.nytimes.com/2004/10/01/politics/campaign/01assess.html,1313,4283
"On Iraq and North Korea, Two Interpretations of Diplomacy and Coalitions",10/1/04,U.S.; Washington,http://www.nytimes.com/2004/10/01/politics/campaign/01policy.html,1455,4284
"Day After Debate, Campaigns Assess the Performances",10/2/04,U.S.; Washington,http://www.nytimes.com/2004/10/02/politics/campaign/02strategy.html,1204,4285
New Qaeda Audiotape Urges Muslims to 'Carry On the Fight',10/2/04,World; Washington,http://www.nytimes.com/2004/10/02/international/middleeast/02tape.html,390,4286
Winning The Peace For Afghans,10/2/04,Opinion,http://www.nytimes.com/2004/10/02/opinion/02kristol.html,731,4287
Sense And Sensibility,10/2/04,Opinion,http://www.nytimes.com/2004/10/02/opinion/02brooks.html,767,4288
Staten Island Phone Let U.S. Eavesdrop On Global Militants,10/2/04,Front Page; New York and Region,http://www.nytimes.com/2004/10/02/nyregion/02sheik.html,1919,4289
Now on DVD: The Passion Of the Bush,10/3/04,Movies; Arts,http://www.nytimes.com/2004/10/03/arts/03rich.html,1809,4290
G.O.P. Optimistic That It Can Keep Control of Congress,10/3/04,U.S.,http://www.nytimes.com/2004/10/03/politics/campaign/03congress.html,1240,4291
Page Two: Sept. 26-Oct. 2; Second Thoughts On the Debate,10/3/04,Week in Review,http://www.nytimes.com/2004/10/03/weekinreview/03summs.html,900,4292
The Entrepreneur of Terror,10/3/04,Arts; Washington; Books,http://www.nytimes.com/2004/10/03/books/review/03MACINTY.html,1226,4293
"What's on Television, 2009",10/3/04,Week in Review,http://query.nytimes.com/gst/fullpage.html?res=9A04E0DC1038F930A35753C1A9629C8B63,307,4294
"The World; Iraq's New Police: Scared, but at Least Employed",10/3/04,Washington; Week in Review,http://www.nytimes.com/2004/10/03/weekinreview/03wong.html,1139,4295
Bush And Reality,10/4/04,Opinion,http://www.nytimes.com/2004/10/04/opinion/04herbert.html,742,4296
The Post-Debate Contest: Swaying Perceptions,10/4/04,Front Page; U.S.,http://www.nytimes.com/2004/10/04/politics/campaign/04spin.html,2003,4297
Tapes Focus Terror Case Against Sheik's Lawyer,10/4/04,New York and Region,http://www.nytimes.com/2004/10/04/nyregion/04stewart.html,1350,4298
"An Invigorated Kerry Courts Ohio, and Some Swing Voters Are Taking a Harder Look",10/4/04,U.S.,http://www.nytimes.com/2004/10/04/politics/campaign/04kerry.html,901,4299
Rumsfeld Sees Lack of Proof For Qaeda-Hussein Link,10/5/04,World; Washington,http://www.nytimes.com/2004/10/05/politics/05rumsfeld.html,700,4300
"For Cheney and Edwards, a Night of Sharp Exchanges",10/6/04,Front Page; U.S.,http://query.nytimes.com/gst/fullpage.html?res=9D00E4DC163BF935A35753C1A9629C8B63,1726,4301
Beaten Afghan Brides,10/6/04,Opinion,http://www.nytimes.com/2004/10/06/opinion/06kris.html,754,4302
"For Cheney and Edwards, Efforts to Improve on Last Week's Debate",10/6/04,U.S.,http://www.nytimes.com/2004/10/06/politics/campaign/06assess.html,1174,4303
NATO Expects Rush of Taliban Attacks in Afghanistan,10/6/04,World,http://www.nytimes.com/2004/10/06/politics/06nato.html,372,4304
"For Cheney and Edwards, a Night of Sharp Exchanges",10/6/04,Front Page; U.S.; Washington,http://www.nytimes.com/2004/10/06/politics/campaign/06debate.html,1723,4305
"For Cheney and Edwards, Efforts to Improve on Last Week's Debate",10/6/04,U.S.,http://query.nytimes.com/gst/fullpage.html?res=9D07E2DC163BF935A35753C1A9629C8B63,1096,4306
THE 2004 CAMPAIGN: The Vice-Presidential Debate; Excerpts From the Debate Between the Vice-Presidential Candidates in Cleveland,10/6/04,U.S.,http://www.nytimes.com/2004/10/06/politics/campaign/06dtext.html,7820,4307
Excerpts From the Debate Between the Vice Presidential Candidates in Cleveland,10/6/04,U.S.,http://query.nytimes.com/gst/fullpage.html?res=9902E3DC163BF935A35753C1A9629C8B63,7738,4308
Saudi Arabia's Case for Being Left Alone,10/7/04,Arts,http://www.nytimes.com/2004/10/07/arts/television/07stan.html,752,4309
The Battle Of the Pump,10/7/04,Opinion,http://www.nytimes.com/2004/10/07/opinion/07friedman.html,817,4310
What I Really Said About Iraq,10/8/04,Opinion,http://www.nytimes.com/2004/10/08/opinion/08bremer.html,850,4311
U.S. Vividly Wraps Up Case Against Lawyer for Sheik,10/8/04,New York and Region,http://www.nytimes.com/2004/10/08/nyregion/08stewart.html,764,4312
"Under Fire, Firing Back",10/9/04,Front Page; U.S.,http://www.nytimes.com/2004/10/09/politics/campaign/09assess.html,1132,4313
THE 2004 CAMPAIGN: The 2nd Presidential Debate; The Presidential Candidates' 2nd Debate: 'These Are the Differences',10/9/04,U.S.,http://query.nytimes.com/gst/fullpage.html?res=9B06E1D6123BF93AA35753C1A9629C8B63,16723,4314
"Rivals Clash on Iraq, Taxes and Health Care",10/9/04,Front Page; U.S.; Washington,http://www.nytimes.com/2004/10/09/politics/campaign/09debate.html,2288,4315
Dreaming In Kabul,10/9/04,Opinion,http://www.nytimes.com/2004/10/09/opinion/9kristof.html,718,4316
"Bush Shows a Different Side, but Not His Best One",10/9/04,U.S.,http://www.nytimes.com/2004/10/09/politics/campaign/09tube.html,847,4317
The World:  Who Is Abu Musab al-Zarqawi?,10/10/04,Washington; Week in Review,http://www.nytimes.com/2004/10/10/weekinreview/10vann.html,1747,4318
Kerry's Undeclared War,10/10/04,Magazine; Washington,http://www.nytimes.com/2004/10/10/magazine/10KERRY.html,8322,4319
Not-So-Wobbly Support For John Kerry,10/10/04,New York and Region; Opinion,http://query.nytimes.com/gst/fullpage.html?res=9B03E3DA133BF933A25753C1A9629C8B63,213,4320
Debate Leaves Some Milwaukee Voters Still in Doubt,10/10/04,U.S.; Washington,http://www.nytimes.com/2004/10/10/politics/campaign/10focus.html,1463,4321
Senate Candidates From Colorado Debate,10/11/04,,http://www.nytimes.com/2004/10/11/politics/11colo.html,173,4322
"Among Black Voters, a Fervor To Make Their Ballots Count",10/11/04,Front Page; U.S.,http://www.nytimes.com/2004/10/11/politics/campaign/11voters.html,1726,4323
Bush Faults Kerry on Terrorism Remarks,10/12/04,U.S.; Washington,http://www.nytimes.com/2004/10/12/politics/campaign/12bush.html,755,4324
Challenging Rest of the World With a New Order,10/12/04,Front Page; U.S.; Washington,http://www.nytimes.com/2004/10/12/politics/campaign/12policy.html,3233,4325
Who Won Debate No.2?,10/12/04,Opinion,http://query.nytimes.com/gst/fullpage.html?res=990DE2DB113BF931A25753C1A9629C8B63,88,4326
"Under Pressure, Mischaracterizations and Misstatements",10/14/04,U.S.,http://query.nytimes.com/gst/fullpage.html?res=9A04E6DE163AF937A25753C1A9629C8B63,1648,4327
"Transcript of Debate Between Bush and Kerry, With Domestic Policy the Topic",10/14/04,U.S.,http://www.nytimes.com/2004/10/14/politics/campaign/14dtext.html,15809,4328
National Briefing | Washington: U.S. Accuses Sudan Group,10/14/04,,/data/daily/2004/10/14/301310.sgml,80,4329
'527' Groups Still at Work Raising Millions for Ads,10/16/04,U.S.,http://www.nytimes.com/2004/10/16/politics/campaign/16donate.html,982,4330
Corrections,10/16/04,Corrections; New York and Region,http://query.nytimes.com/gst/fullpage.html?res=9905E3D7143AF935A25753C1A9629C8B63,77,4331
John Kerry for President,10/17/04,Opinion,http://www.nytimes.com/2004/10/17/opinion/17sun1.html,1712,4332
Political Points,10/17/04,U.S.,http://www.nytimes.com/2004/10/17/politics/campaign/17points.html,1019,4333
How Did Darfur Happen?,10/17/04,Magazine,http://www.nytimes.com/2004/10/17/magazine/17DARFUR.html,7463,4334
Scary Ads Take Campaign to a Grim New Level,10/17/04,U.S.,http://www.nytimes.com/2004/10/17/politics/campaign/17ads.html,1494,4335
Without a Doubt,10/17/04,Magazine; Washington,http://www.nytimes.com/2004/10/17/magazine/17BUSH.html,8472,4336
Island Fever,10/17/04,New York and Region; Opinion,http://www.nytimes.com/2004/10/17/opinion/opinionspecial/17LIcarroll.html,878,4337
Europe Struggling To Train New Breed Of Muslim Clerics,10/18/04,World; Front Page; Washington,http://www.nytimes.com/2004/10/18/international/europe/18mosque.html,1481,4338
"Wanted Rebel Vows Loyalty To bin Laden, Web Sites Say",10/18/04,Technology; World,http://www.nytimes.com/2004/10/18/international/middleeast/18zarqawi.html,584,4339
NEWS SUMMARY,10/18/04,New York and Region,http://query.nytimes.com/gst/fullpage.html?res=9907E7DD123AF93BA25753C1A9629C8B63,1207,4340
