headline,date,section,url,word_count
Launched and Scrubbed | July 2-8,2006-07-09,Week in Review,http://query.nytimes.com/gst/fullpage.html?res=9B06E6D71030F93AA35754C0A9609C8B63,636
Al Qaeda in Darfur,2006-07-10,Opinion,http://kristof.blogs.nytimes.com/2006/07/10/al-qaeda-in-darfur/,372
Insurgent Group Posts Video of 2 Mutilated U.S. Soldiers,2006-07-11,World,http://www.nytimes.com/2006/07/11/world/middleeast/11iraq.html,1373
"Al Qaeda, American Style",2006-07-15,Opinion,http://www.nytimes.com/2006/07/15/opinion/15stern.html,861
The Real Agenda,2006-07-16,Opinion,http://www.nytimes.com/2006/07/16/opinion/16sun1.html,1448
"Fighting Locally, Fighting Globally",2006-07-16,Week in Review,http://www.nytimes.com/2006/07/16/weekinreview/16shane.html,1045
World View Podcast,2006-07-16,Week in Review,http://www.nytimes.com/2006/07/16/weekinreview/16worldview.html,2312
"The Mideast Fury, Without Letup (6 Letters)",2006-07-18,Opinion,http://www.nytimes.com/2006/07/18/opinion/l18mideast.html,769
"The President’s Power, Unchecked (5 Letters)",2006-07-18,Opinion,http://www.nytimes.com/2006/07/18/opinion/l18agenda.html,767
G.O.P. Senator Resisting Bush Over Detainees,2006-07-18,Washington,http://www.nytimes.com/2006/07/18/washington/18graham.html,1469
"The President's Power, Unchecked",2006-07-18,Opinion,http://query.nytimes.com/gst/fullpage.html?res=9D00E7DD163FF93BA25754C0A9609C8B63,763
"The Mideast Fury, Without Letup",2006-07-18,Opinion,http://query.nytimes.com/gst/fullpage.html?res=9A0DE7DD163FF93BA25754C0A9609C8B63,764
"It’s His House. But, Village Traditionalists Ask, Is It Art?",2006-07-19,World,http://www.nytimes.com/2006/07/19/world/europe/19france.html,967
The Taliban’s Silent Partner,2006-07-20,Opinion,http://www.nytimes.com/2006/07/20/opinion/20kaplan.html,1354
Islamists&#8217; Troops in Somalia Threaten Government&#8217;s HQ,2006-07-20,World,http://www.nytimes.com/2006/07/20/world/africa/20somalia.html,614
"On Web, a Sunni-Shiite Split on Hezbollah",2006-07-22,World,http://www.nytimes.com/2006/07/22/world/middleeast/22jihadists.html,1151
"Across the Middle East, Sermons Critical of the U.S.",2006-07-22,World,http://www.nytimes.com/2006/07/22/world/middleeast/22arabs.html,890
Seeing the News Distilled on Paper in 'Tabloid Wars',2006-07-24,Arts,http://www.nytimes.com/2006/07/24/arts/television/24stan.html,807
Request Granted in Detainee Case,2006-07-28,Washington,http://www.nytimes.com/2006/07/28/washington/28brfs-005.html,104
The Peculiar Disappearance of the War in Iraq,2006-07-30,Opinion,http://www.nytimes.com/2006/07/30/opinion/30rich.html,1552
"Disowning Conservative Politics, Evangelical Pastor Rattles Flock",2006-07-30,U.S.,http://www.nytimes.com/2006/07/30/us/30pastor.html,1831
Partisan Divide on Iraq Exceeds Split on Vietnam,2006-07-30,Washington,http://www.nytimes.com/2006/07/30/washington/30war.html,1680
Partisan Divide on Iraq Exceeds Split on Vietnam,2006-07-30,U.S.; Washington,http://query.nytimes.com/gst/fullpage.html?res=9E05EFDC133FF933A05754C0A9609C8B63,1675
‘Guantánamo and the Abuse of Presidential Power’,2006-07-30,Books,http://www.nytimes.com/2006/07/30/books/chapters/0730-1st-marg.html,2812
A World Gone Mad,2006-07-31,Opinion,http://www.nytimes.com/2006/07/31/opinion/31herbert.html,739
A Skeptic on 9/11 Prompts Questions on Academic Freedom,2006-08-01,Education,http://www.nytimes.com/2006/08/01/education/01madison.html,1188
U.S. Hands Southern Afghan Command to NATO,2006-08-01,World,http://www.nytimes.com/2006/08/01/world/asia/01afghan.html,1221
The Evolution of Al Qaeda and the Intertwining Paths Leading to 9/11,2006-08-01,Books,http://www.nytimes.com/2006/08/01/books/01kaku.html,1561
The Plot Against America,2006-08-06,Books,http://www.nytimes.com/2006/08/06/books/review/06filkins.html,1919
Lieberman Explains Iraq Stance in Bid to Win Back Voters,2006-08-06,N.Y. / Region,http://www.nytimes.com/2006/08/06/nyregion/06cnd-campaign.html,1443
Lieberman Explains His Stance on Iraq,2006-08-07,N.Y. / Region,http://www.nytimes.com/2006/08/07/nyregion/07campaign.html,1486
Pinned Under the Weight of Skyscrapers and History in 'World Trade Center',2006-08-09,Movies,http://www.nytimes.com/2006/08/09/movies/09worl.html,1467
British Authorities Say Plot to Blow Up Airliners Was Foiled,2006-08-10,World,http://www.nytimes.com/2006/08/10/world/europe/11terrorcnd.html,1886
Plot Echoes One Planned by 9/11 Mastermind in '94,2006-08-10,World,http://www.nytimes.com/2006/08/10/world/europe/09cnd-bojinka.html,408
"The Apocalypse Will Be Shot on DV, With Several Takes, Heavily Edited and Uploaded to YouTube",2006-08-10,Sunday Magazine,http://themedium.blogs.nytimes.com/2006/08/10/the-apocalypse-will-be-shot-on-dv-with-several-takes-heavily-edited-and-uploaded-to-youtube/,163
Terror Plot Foiled; Airports Quickly Clamp Down,2006-08-11,World,http://www.nytimes.com/2006/08/11/world/europe/11plot.html,1938
"Once Again, the Tragedy You Can’t Avoid: Forthcoming 9/11 Programming",2006-08-11,Arts,http://www.nytimes.com/2006/08/11/arts/television/11coun.html,1347
Echoes of Early Design to Use Chemicals to Blow Up Airliners,2006-08-11,World,http://www.nytimes.com/2006/08/11/world/europe/11manila.html,841
Scale and Detail of Plane Scheme Recall Al Qaeda,2006-08-11,World,http://www.nytimes.com/2006/08/11/world/europe/11qaeda.html,1093
"Once Again, the Tragedy You Can't Avoid",2006-08-11,Movies; Arts,http://query.nytimes.com/gst/fullpage.html?res=9A00E0D61F3FF932A2575BC0A9609C8B63,1881
Pakistan’s Help in Averting a Terror Attack Is a Double-Edged Sword,2006-08-12,World,http://www.nytimes.com/2006/08/12/world/europe/12pakistan.html,1475
Accounts After 2005 London Bombings Point to Al Qaeda Role From Pakistan,2006-08-13,World,http://www.nytimes.com/2006/08/13/world/europe/13qaeda.html,1215
Life of the Party,2006-08-13,Magazine,http://www.nytimes.com/2006/08/13/magazine/13wwln_q4.html,710
"In Wake of News, a Plan: Uniting Party and President",2006-08-13,Washington,http://www.nytimes.com/2006/08/13/washington/13bush.html,1236
Terrorism Experts Say Focus on Al Qaeda Misses a Broader Threat,2006-08-13,World,http://www.nytimes.com/2006/08/13/world/europe/13links.html,1156
Life of the Party,2006-08-13,Magazine,http://query.nytimes.com/gst/fullpage.html?res=9B02E2DA1E3FF930A2575BC0A9609C8B63,722
"In Wake of News, a Plan: Uniting Party and President",2006-08-13,U.S.; Washington,http://query.nytimes.com/gst/fullpage.html?res=9B02E4DF173EF930A2575BC0A9609C8B63,1231
Hoping for Fear,2006-08-14,Opinion,http://www.nytimes.com/2006/08/14/opinion/14krugman.html,736
Intelligence Officials Search for Links Between Al Qaeda’s Leaders and Latest Plot,2006-08-14,World,http://www.nytimes.com/2006/08/14/world/europe/14qaeda.html,1185
Speaker of Iraq’s Parliament Considers Quitting,2006-08-14,World,http://www.nytimes.com/2006/08/14/world/middleeast/14cnd-iraq.html,1262
Democrats See Security as Key Issue for Fall,2006-08-15,Washington,http://www.nytimes.com/2006/08/15/washington/15dems.html,971
Freed From Guant&#225;namo but Stranded Far From Home,2006-08-15,Washington,http://www.nytimes.com/2006/08/15/washington/15gitmo.html,1522
Morning Buzz,2006-08-15,N.Y./Region,http://empirezone.blogs.nytimes.com/2006/08/15/morning-buzz-48/,362
Pakistani Official Says a Qaeda Leader Was Plot&#8217;s Mastermind,2006-08-16,World,http://www.nytimes.com/2006/08/16/world/europe/16pakistan.html,491
Pakistani Official Says a Qaeda Leader Was Plot's Mastermind,2006-08-16,World,http://query.nytimes.com/gst/fullpage.html?res=9506E3D6173EF935A2575BC0A9609C8B63,486
"Five Years After 9/11, Fear Finally Strikes Out",2006-08-20,Opinion,http://www.nytimes.com/2006/08/20/opinion/20rich.html,1524
Intelligence Test,2006-08-20,Books,http://www.nytimes.com/2006/08/20/books/review/20Bamford.html,1301
A Mastermind of Terror and a Master of Allure,2006-08-23,Arts,http://www.nytimes.com/2006/08/23/arts/television/23foot.html,583
A Mastermind of Terror And a Master of Allure,2006-08-23,Movies; Arts,http://www.nytimes.com/2006/08/23/arts/television/23foot.html,624
Losing Afghanistan,2006-08-24,Opinion,http://www.nytimes.com/2006/08/24/opinion/24thu3.html,405
U.S. to Press Sudan’s Leader to Accept U.N. Force,2006-08-25,World,http://www.nytimes.com/2006/08/25/world/africa/25cnd-sudan.html,1309
Junior Needs a Spanking,2006-08-26,Opinion,http://www.nytimes.com/2006/08/26/opinion/26dowd.html,780
Sudan Balks at Taking Peacekeepers,2006-08-26,World,http://www.nytimes.com/2006/08/26/world/africa/26sudan.html,1093
Not So Looming,2006-08-27,Books,http://www.nytimes.com/2006/08/27/books/Letters.t-5.html,139
Petro Dollies,2006-08-27,Style,http://www.nytimes.com/2006/08/27/style/tmagazine/t_w_1505_remix_eastern_.html,691
David Letterman,2006-08-27,Week in Review,http://www.nytimes.com/2006/08/27/weekinreview/27joke.html,227
Laugh Lines; David Letterman,2006-08-27,Week in Review,http://query.nytimes.com/gst/fullpage.html?res=9F03E6DA103EF934A1575BC0A9609C8B63,222
Not So Looming,2006-08-27,Arts; Books; Opinion,http://query.nytimes.com/gst/fullpage.html?res=9B07E3DD153EF934A1575BC0A9609C8B63,139
I Luv Helvetica,2006-08-27,Opinion,http://coupland.blogs.nytimes.com/2006/08/27/i-luv-helvetica/,760
Slipping Through the Cracks: Bin Laden’s Mole,2006-08-28,Arts,http://www.nytimes.com/2006/08/28/arts/television/28heff.html,749
Details Emerge in British Terror Case,2006-08-28,World,http://www.nytimes.com/2006/08/28/world/europe/28plot.html,2889
"In Tapes, Receipts and a Diary, Details of the British Terror Case",2006-08-28,World; Front Page,http://query.nytimes.com/gst/fullpage.html?res=9807E5D81231F93BA1575BC0A9609C8B63,2973
Man Near Top of Most-Wanted List Is Captured,2006-08-29,U.S.,http://www.nytimes.com/2006/08/29/us/30jeffscnd.html,1035
WHAT'S ON TONIGHT,2006-08-29,Arts,http://query.nytimes.com/gst/fullpage.html?res=9C03E6DD113EF93AA1575BC0A9609C8B63,456
Bush Says Iraq War Is Part of a Larger Fight,2006-08-31,Washington,http://www.nytimes.com/2006/08/31/washington/31cnd-bush.html,1027
Donald Rumsfeld’s Dance With the Nazis,2006-09-03,Opinion,http://www.nytimes.com/2006/09/03/opinion/03rich.html,1543
The Wrong Battle in Pakistan,2006-09-03,Opinion,http://www.nytimes.com/2006/09/03/opinion/03sun2.html,355
Political Season Opens With Focus on Security,2006-09-05,Washington,http://www.nytimes.com/2006/09/05/washington/05cnd-bush.html,1287
New Themes for the Same Old Songs,2006-09-06,Opinion,http://www.nytimes.com/2006/09/06/opinion/06dowd.html,769
Pakistan Lets Tribal Chiefs Keep Control Along Border,2006-09-06,World,http://www.nytimes.com/2006/09/06/world/asia/06afghan.html,538
"Danish Antiterror Police Seize 9 Men, Mostly Young Muslims",2006-09-06,World,http://www.nytimes.com/2006/09/06/world/europe/06denmark.html,473
"Looking to Elections, Bush and Democrats Spar on National Security",2006-09-06,Washington,http://www.nytimes.com/2006/09/06/washington/06bush.html,1050
9/11 Miniseries Is Criticized as Inaccurate and Biased,2006-09-06,U.S.,http://www.nytimes.com/2006/09/06/us/06path.html,797
C.I.A. Detainees Sent to Guantánamo,2006-09-06,Washington,http://www.nytimes.com/2006/09/06/washington/06cnd-bush.html,1235
President Bush's Speech on Terrorism,2006-09-06,Washington,http://www.nytimes.com/2006/09/06/washington/06bush_transcript.html,4739
Safe and Secure: More or Less?,2006-09-06,U.S.,http://learning.blogs.nytimes.com/2006/09/06/safe-and-secure-more-or-less/,1914
President Moves 14 Held in Secret to Guantanamo,2006-09-07,U.S.,http://www.nytimes.com/2006/09/07/us/07detain.html,1571
Ex-Clinton Officials Slam 9/11 Mini-Series,2006-09-07,Washington,http://www.nytimes.com/2006/09/07/washington/07path.html,830
A Challenge From Bush to Congress,2006-09-07,Washington,http://www.nytimes.com/2006/09/07/washington/07terror.html,1032
Video Shows Bin Laden Meeting With 9/11 Planners,2006-09-07,World,http://www.nytimes.com/2006/09/07/world/middleeast/07cnd-jazeera.html,332
"Laying Blame and Passing the Buck, Dramatized",2006-09-07,Arts,http://www.nytimes.com/2006/09/07/arts/television/07cnd-path.html,1206
President Bush's Speech in Atlanta,2006-09-07,Washington,http://www.nytimes.com/2006/09/07/washington/07bush_transcript.html,5300
"All Terror All the Time, Take 4",2006-09-07,U.S.,http://thecaucus.blogs.nytimes.com/2006/09/07/all-terror-all-the-time-take-4/,710
The President and the Detainees (7 Letters),2006-09-08,Opinion,http://www.nytimes.com/2006/09/08/opinion/l08detain.html,844
"Laying Blame and Passing the Buck, Dramatized",2006-09-08,Arts,http://www.nytimes.com/2006/09/08/arts/television/08path.html,1305
Senate Approves $63 Billion More for War in Iraq,2006-09-08,Washington,http://www.nytimes.com/2006/09/08/washington/08defense.html,256
Bush Assures That the Nation Is Safer as Memories Turn to a Day of Destruction,2006-09-08,Washington,http://www.nytimes.com/2006/09/08/washington/08bush.html,852
Questions Raised About Bush&#8217;s Primary Claims in Defense of Secret Detention System,2006-09-08,Washington,http://www.nytimes.com/2006/09/08/washington/08intel.html,933
ABC Said to Re-Edit Key Parts of 9/11 Show,2006-09-08,Washington,http://www.nytimes.com/2006/09/08/washington/08film.html,848
"Candidates Say Bush’s Efforts Won’t Hurt, but May Not Help",2006-09-08,U.S.,http://www.nytimes.com/2006/09/08/us/politics/08elect.html,1031
Al Jazeera Shows Tape of bin Laden and Planners of 9/11,2006-09-08,World,http://www.nytimes.com/2006/09/08/world/middleeast/08tape.html,868
News Summary,2006-09-08,New York and Region,http://query.nytimes.com/gst/fullpage.html?res=9E06E6D91731F93BA3575AC0A9609C8B63,878
"Candidates Say Bush's Efforts Won't Hurt, but May Not Help",2006-09-08,U.S.,http://query.nytimes.com/gst/fullpage.html?res=9C07E1D91731F93BA3575AC0A9609C8B63,1033
Passions Flare as Broadcast Of 9/11 Mini-Series Nears,2006-09-08,U.S.,http://query.nytimes.com/gst/fullpage.html?res=9E02E5D91731F93BA3575AC0A9609C8B63,848
The President and the Detainees,2006-09-08,Opinion,http://query.nytimes.com/gst/fullpage.html?res=9D05E0D91731F93BA3575AC0A9609C8B63,838
Corrections,2006-09-09,Corrections,http://www.nytimes.com/2006/09/09/pageoneplus/corrections.html,681
Democrats Maintaining the Pressure on 9/11 Film,2006-09-09,Washington,http://www.nytimes.com/2006/09/09/washington/09path.html,608
"Before Speeches, a Bush Strategy to Regain Edge",2006-09-09,U.S.,http://www.nytimes.com/2006/09/09/us/politics/09elect.html,1284
Fugitive Wanted in Shootings of 3 Troopers Surrenders,2006-09-09,N.Y. / Region,http://www.nytimes.com/2006/09/09/nyregion/09bucky.html,979
Democrats Maintaining The Pressure On 9/11 Film,2006-09-09,U.S.,http://query.nytimes.com/gst/fullpage.html?res=9F00EFDE1431F93AA3575AC0A9609C8B63,608
Corrections,2006-09-09,Corrections; New York and Region,http://query.nytimes.com/gst/fullpage.html?res=9802E7DC1431F93AA3575AC0A9609C8B63,93
"In Historic Petra, Dazzling Sights for a Small Audience",2006-09-10,Travel,http://www.nytimes.com/2006/09/10/travel/10nextstop.html,1450
Threat Assessment,2006-09-10,Books,http://www.nytimes.com/2006/09/10/books/review/Walker.t.html,1212
Al Qaeda Finds Its Center of Gravity,2006-09-10,Week in Review,http://www.nytimes.com/2006/09/10/weekinreview/10rohde.html,909
"At a Secret Interrogation, Dispute Flared Over Tactics",2006-09-10,Washington,http://www.nytimes.com/2006/09/10/washington/10detain.html,1750
Cheney and Rice Defend U.S. Wars,2006-09-10,Washington,http://www.nytimes.com/2006/09/10/washington/11policycnd.html,1178
‘What Terrorists Want’,2006-09-10,Books,http://www.nytimes.com/2006/09/10/books/chapters/0910-1st-rich.html,2684
Promises Not Kept,2006-09-11,Opinion,http://www.nytimes.com/2006/09/11/opinion/11krugman.html,719
9/11/06,2006-09-11,Opinion,http://www.nytimes.com/2006/09/11/opinion/11mon1.html,672
"In N.Y. and Around U.S., a Day to Remember",2006-09-11,N.Y. / Region,http://www.nytimes.com/2006/09/11/nyregion/nyregionspecial3/12bushcnd.html,1395
President Bush’s Address to the Nation,2006-09-11,Washington,http://www.nytimes.com/2006/09/11/washington/12bush_transcript.html,2645
Osama’s Spin Lessons,2006-09-12,Opinion,http://www.nytimes.com/2006/09/12/opinion/12tierney.html,751
"On a Solemn Day, an Outpouring of Reflection (13 Letters)",2006-09-12,Opinion,http://www.nytimes.com/2006/09/12/opinion/l12wtc.html,1645
More Questions of Accuracy Raised About ABC Mini-Series on 9/11 Prelude,2006-09-12,Arts,http://www.nytimes.com/2006/09/12/arts/television/12path.html,1361
The Apocalypse Will Be Blogged,2006-09-12,Opinion,http://www.nytimes.com/2006/09/12/opinion/12precede.html,1644
The Fictional Path to 9/11,2006-09-12,Opinion,http://www.nytimes.com/2006/09/12/opinion/12tue2.html,499
Bin Laden’s Deputy Warns of Attacks in the Middle East,2006-09-12,World,http://www.nytimes.com/2006/09/12/world/middleeast/12zawahri.html,563
Remarks by Mr. Bush,2006-09-12,U.S.,http://www.nytimes.com/2006/09/12/us/12btext.html,288
"In Prime-Time Address, Bush Says Safety of U.S. Hinges on Iraq",2006-09-12,U.S.,http://www.nytimes.com/2006/09/12/us/12bush.html,1224
Remarks By Mr. Bush,2006-09-12,U.S.,http://query.nytimes.com/gst/fullpage.html?res=9400E0DD1531F931A2575AC0A9609C8B63,291
"On a Solemn Day, an Outpouring of Reflection",2006-09-12,Opinion,http://query.nytimes.com/gst/fullpage.html?res=9D0CEFDE1531F931A2575AC0A9609C8B63,1632
Vice Must Wash Hands Before Returning to Work,2006-09-13,Opinion,http://www.nytimes.com/2006/09/13/opinion/13dowd.html,771
Did Bush’s 9/11 Address Persuade? (7 Letters),2006-09-13,Opinion,http://www.nytimes.com/2006/09/13/opinion/l13bush.html,936
"U.S. Can’t Protect All Targets, Chertoff Says",2006-09-13,Washington,http://www.nytimes.com/2006/09/13/washington/13chertoff.html,682
Did Bush's 9/11 Address Persuade?,2006-09-13,Opinion,http://query.nytimes.com/gst/fullpage.html?res=9A01E4D91531F930A2575AC0A9609C8B63,930
Port Security Won’t Bankrupt Us,2006-09-14,Opinion,http://www.nytimes.com/2006/09/14/opinion/14thu1.html,649
Senator Clinton Gives Hint of Tactics Against Spencer,2006-09-15,N.Y. / Region,http://www.nytimes.com/2006/09/15/nyregion/15senate.html,465
