headline,section,word_count,url,date,id
Man in the News; 'An Independent Prosecutor' -- Patrick J. Fitzgerald,U.S.,1019,http://www.nytimes.com/2003/12/31/us/man-in-the-news-an-independent-prosecutor-patrick-j-fitzgerald.html,12/31/03,3695
Democrats' Plan for Early Nominee May Be Costly,Front Page; U.S.,1472,http://www.nytimes.com/2004/01/01/us/the-2004-campaign-the-democrats-democrats-plan-for-early-nominee-may-be-costly.html,1/1/04,3696
What a Year It Was. Or Is. Or Will Be.,New York and Region,776,http://www.nytimes.com/2004/01/02/nyregion/nyc-what-a-year-it-was-or-is-or-will-be.html,1/2/04,3697
Infighting Among the Democrats,Opinion,108,http://www.nytimes.com/2004/01/03/opinion/l-infighting-among-the-democrats-816574.html,1/3/04,3698
U.S. Soldier Is Killed as Helicopter Is Shot Down in Iraq,World; Washington,1217,http://www.nytimes.com/2004/01/03/world/us-soldier-is-killed-as-helicopter-is-shot-down-in-iraq.html,1/3/04,3699
"As the Race Turns Hot, What About Dean's Collar?",U.S.,1469,http://www.nytimes.com/2004/01/03/us/2004-campaign-former-governor-race-turns-hot-what-about-dean-s-collar.html,1/3/04,3700
"The Nation; Yes, Howard Dean Can Be Toppled and How",Week in Review,1156,http://www.nytimes.com/2004/01/04/weekinreview/the-nation-yes-howard-dean-can-be-toppled-and-how.html,1/4/04,3701
The Things They Carry,Magazine; Washington,7365,http://www.nytimes.com/2004/01/04/magazine/the-things-they-carry.html,1/4/04,3702
Diplomatic Goals For 2004,Opinion,56,http://www.nytimes.com/2004/01/04/opinion/l-diplomatic-goals-for-2004-828564.html,1/4/04,3703
Tape Attributed To bin Laden,World,216,http://www.nytimes.com/2004/01/05/world/the-struggle-for-iraq-tape-attributed-to-bin-laden.html,1/5/04,3704
RIVALS IN DEBATE TAKE AIM AT DEAN,Front Page; U.S.,1373,http://www.nytimes.com/2004/01/05/us/the-2004-campaign-the-debate-rivals-in-debate-take-aim-at-dean.html,1/5/04,3705
AFGHAN COUNCIL GIVES APPROVAL TO CONSTITUTION,World; Front Page; Washington,1072,http://www.nytimes.com/2004/01/05/world/afghan-council-gives-approval-to-constitution.html,1/5/04,3706
INSIDE,Front Page; New York and Region,166,http://www.nytimes.com/2004/01/05/nyregion/inside-838675.html,1/5/04,3707
"Dispatches From Iraq, Woven Into Fresh History",Arts; Books,901,http://www.nytimes.com/2004/01/05/books/books-of-the-times-dispatches-from-iraq-woven-into-fresh-history.html,1/5/04,3708
"A New Episode of 'Friends'? No, Just Democrats Debating",U.S.,895,http://www.nytimes.com/2004/01/05/us/the-2004-campaign-the-scene-a-new-episode-of-friends-no-just-democrats-debating.html,1/5/04,3709
NEWS SUMMARY,New York and Region,959,http://www.nytimes.com/2004/01/06/nyregion/news-summary-849430.html,1/6/04,3710
C.I.A. Says Newest Audiotape Is Probably From bin Laden,World,429,http://www.nytimes.com/2004/01/06/world/cia-says-newest-audiotape-is-probably-from-bin-laden.html,1/6/04,3711
Sense of Mortality Gave Push to India-Pakistan Talks,World,1092,http://www.nytimes.com/2004/01/08/world/sense-of-mortality-gave-push-to-india-pakistan-talks.html,1/8/04,3712
Powell Admits No Hard Proof In Linking Iraq to Al Qaeda,World; Washington,1085,http://www.nytimes.com/2004/01/09/world/struggle-for-iraq-diplomacy-powell-admits-no-hard-proof-linking-iraq-al-qaeda.html,1/9/04,3713
Campaign Briefing: THE DEMOCRATS; CLARK ON TERRORISM,U.S.,141,http://www.nytimes.com/2004/01/10/us/campaign-briefing-the-democrats-clark-on-terrorism.html,1/10/04,3714
Janus Strikes Again,Magazine,1062,http://www.nytimes.com/2004/01/11/magazine/the-way-we-live-now-01-11-04-on-language-janus-strikes-again.html,1/11/04,3715
"War of Ideas, Part 2",Opinion,804,http://www.nytimes.com/2004/01/11/opinion/war-of-ideas-part-2.html,1/11/04,3716
"Hussein Warned Iraqis to Beware Outside Fighters, Document Says",World; Front Page; Washington,907,http://www.nytimes.com/2004/01/14/world/struggle-for-iraq-intelligence-hussein-warned-iraqis-beware-outside-fighters.html,1/14/04,3717
F.B.I. Director Calls Attack Quite Likely,U.S.,322,http://www.nytimes.com/2004/01/15/us/fbi-director-calls-attack-quite-likely.html,1/15/04,3718
"THE 2004 CAMPAIGN: THE STUMP SPEECH/Gen. Wesley K. Clark; Rising Above Politics, as High as Commander in Chief",U.S.,1250,http://www.nytimes.com/2004/01/15/us/2004-campaign-stump-speech-gen-wesley-k-clark-rising-above-politics-high.html,1/15/04,3719
"Kennedy Says War in Iraq Was Choice, Not Necessity",World; Washington,566,http://www.nytimes.com/2004/01/15/world/the-struggle-for-iraq-a-critic-kennedy-says-war-in-iraq-was-choice-not-necessity.html,1/15/04,3720
2 on 9/11 Panel Are Questioned on Earlier Security Roles,U.S.,953,http://www.nytimes.com/2004/01/15/us/2-on-9-11-panel-are-questioned-on-earlier-security-roles.html,1/15/04,3721
"Democrats Split on Security, But Agree in Faulting Bush",Front Page; U.S.; Washington,1658,http://www.nytimes.com/2004/01/17/us/2004-campaign-positions-democrats-split-security-but-agree-faulting-bush.html,1/17/04,3722
The Big Test For the Contenders,Opinion,992,http://www.nytimes.com/2004/01/21/opinion/the-big-test-for-the-contenders.html,1/21/04,3724
"The State of the Union, Spoken and Unspoken",Opinion,101,http://www.nytimes.com/2004/01/22/opinion/l-the-state-of-the-union-spoken-and-unspoken-064920.html,1/22/04,3725
3 Seek Retrial In Bombing Of Embassies,New York and Region,344,http://www.nytimes.com/2004/01/23/nyregion/3-seek-retrial-in-bombing-of-embassies.html,1/23/04,3726
In Their Own Words: Democrats in Latest Debate,U.S.,517,http://www.nytimes.com/2004/01/23/us/the-2004-campaign-in-their-own-words-democrats-in-latest-debate.html,1/23/04,3727
DEMOCRATS VOW TO BATTLE BUSH ON SOCIAL ISSUES,Front Page; U.S.,1662,http://www.nytimes.com/2004/01/23/us/the-2004-campaign-the-debate-democrats-vow-to-battle-bush-on-social-issues.html,1/23/04,3728
Tapes From Vermont TV Show a Howard Dean Rarely Seen on Campaign Trail,U.S.,1689,http://www.nytimes.com/2004/01/25/us/2004-campaign-former-governor-tapes-vermont-tv-show-howard-dean-rarely-seen.html,1/25/04,3729
Roots of Terror,Opinion,170,http://www.nytimes.com/2004/01/28/opinion/l-roots-of-terror-133949.html,1/28/04,3730
"Democratic Contenders Attack Bush on Iraq, Terrorism, Trade and Economy",U.S.; Washington,1475,http://www.nytimes.com/2004/01/30/us/2004-campaign-debate-democratic-contenders-attack-bush-iraq-terrorism-trade.html,1/30/04,3731
Pakistan Adopting A Tough Old Tactic To Flush Out Qaeda,World; Front Page; Washington,1228,http://www.nytimes.com/2004/01/31/world/pakistan-adopting-a-tough-old-tactic-to-flush-out-qaeda.html,1/31/04,3732
What's Love Got to Do With It?,Arts,1683,http://www.nytimes.com/2004/02/01/arts/what-s-love-got-to-do-with-it.html,2/1/04,3733
"Wild Masonry, Murderous Metal and Mr. Blonde",New York and Region,1283,http://www.nytimes.com/2004/02/01/nyregion/new-york-observed-wild-masonry-murderous-metal-and-mr-blonde.html,2/1/04,3734
World Briefing | Asia: Afghanistan: General Vows Bin Laden Capture,World; Washington,53,http://www.nytimes.com/2004/02/04/world/world-briefing-asia-afghanistan-general-vows-bin-laden-capture.html,2/4/04,3736
"Ashcroft Asks Asians to Help on Terror (They Want Help, Too)",World,456,http://www.nytimes.com/2004/02/05/world/ashcroft-asks-asians-to-help-on-terror-they-want-help-too.html,2/5/04,3737
"What's in a Name? For a Saudi Insider, Everything",World; Books,1310,http://www.nytimes.com/2004/02/07/world/the-saturday-profile-what-s-in-a-name-for-a-saudi-insider-everything.html,2/7/04,3738
Campaign Tactics: Who Is the Enemy?,Opinion,146,http://www.nytimes.com/2004/02/07/opinion/l-campaign-tactics-who-is-the-enemy-286044.html,2/7/04,3739
"Regional Terrorist Groups Pose Growing Threat, Experts Warn",World,1769,http://www.nytimes.com/2004/02/08/world/regional-terrorist-groups-pose-growing-threat-experts-warn.html,2/8/04,3740
The Virus Underground,Technology; Magazine,7204,http://www.nytimes.com/2004/02/08/magazine/the-virus-underground.html,2/8/04,3741
U.S. Says Files Seek Qaeda Aid In Iraq Conflict,World; Front Page; Washington,1484,http://www.nytimes.com/2004/02/09/world/the-struggle-for-iraq-intelligence-us-says-files-seek-qaeda-aid-in-iraq-conflict.html,2/9/04,3742
Going Home to Discover the Face of Islam,Arts,962,http://www.nytimes.com/2004/02/09/arts/television-review-going-home-to-discover-the-face-of-islam.html,2/9/04,3743
U.S. Aides Report Evidence Tying Al Qaeda to Attacks,World; Washington,987,http://www.nytimes.com/2004/02/10/world/struggle-for-iraq-violence-us-aides-report-evidence-tying-al-qaeda-attacks.html,2/10/04,3744
Nuclear Official Says Bush Erred On Details of Threat to Reactors,U.S.; Washington,655,http://www.nytimes.com/2004/02/10/us/nuclear-official-says-bush-erred-on-details-of-threat-to-reactors.html,2/10/04,3745
Dean Revives TV Advertising In Push for Wisconsin Vote,U.S.,820,http://www.nytimes.com/2004/02/11/us/2004-campaign-former-governor-dean-revives-tv-advertising-push-for-wisconsin.html,2/11/04,3746
The President as Communicator,Opinion,206,http://www.nytimes.com/2004/02/11/opinion/l-the-president-as-communicator-342602.html,2/11/04,3747
Found: A Smoking Gun,Opinion,706,http://www.nytimes.com/2004/02/11/opinion/found-a-smoking-gun.html,2/11/04,3748
NEWS SUMMARY,New York and Region,800,http://www.nytimes.com/2004/02/12/nyregion/news-summary-358428.html,2/12/04,3749
"Denying Crime, Cuba Prisoner Says He Drove For bin Laden",U.S.; Washington,743,http://www.nytimes.com/2004/02/12/us/denying-crime-cuba-prisoner-says-he-drove-for-bin-laden.html,2/12/04,3750
Dean Attacks Kerry on Fund-Raising and Acting 'Like a Republican',U.S.,882,http://www.nytimes.com/2004/02/12/us/2004-campaign-former-governor-dean-attacks-kerry-fund-raising-acting-like.html,2/12/04,3751
CUBA DETENTIONS MAY LAST YEARS,Front Page; U.S.; Washington,997,http://www.nytimes.com/2004/02/13/us/cuba-detentions-may-last-years.html,2/13/04,3752
The Un-Hillary,Arts; Books,1139,http://www.nytimes.com/2004/02/15/books/the-un-hillary.html,2/15/04,3753
Iraq and Al Qaeda: No Smoking Gun,Opinion,116,http://www.nytimes.com/2004/02/15/opinion/l-iraq-and-al-qaeda-no-smoking-gun-406740.html,2/15/04,3755
Heaping More Dirt On Plum I.,Health; Books; New York and Region,2413,http://www.nytimes.com/2004/02/15/nyregion/heaping-more-dirt-on-plum-i.html,2/15/04,3756
Iraq and Al Qaeda: No Smoking Gun,Opinion,197,http://www.nytimes.com/2004/02/15/opinion/l-iraq-and-al-qaeda-no-smoking-gun-406724.html,2/15/04,3757
The Medals Don't Matter,Opinion,550,http://www.nytimes.com/2004/02/16/opinion/the-medals-don-t-matter.html,2/16/04,3758
U.S. Aides Hint Afghan Voting May Be Put Off,World; Front Page; Washington,1341,http://www.nytimes.com/2004/02/16/world/us-aides-hint-afghan-voting-may-be-put-off.html,2/16/04,3759
U.S. General Maps New Tactic To Pursue Taliban and Qaeda,World; Washington,751,http://www.nytimes.com/2004/02/18/world/us-general-maps-new-tactic-to-pursue-taliban-and-qaeda.html,2/18/04,3760
"Dean Makes His Exit From Campaign but Vows, 'We Are Not Going Away'",U.S.,2019,http://www.nytimes.com/2004/02/19/us/2004-campaign-former-governor-dean-makes-his-exit-campaign-but-vows-we-are-not.html,2/19/04,3761
ADVOCACY GROUPS WIN FUND RULING,Front Page; U.S.,1281,http://www.nytimes.com/2004/02/19/us/the-2004-campaign-fund-raising-advocacy-groups-win-fund-ruling.html,2/19/04,3762
Ex-Prosecutor Puts Focus on Sex Claims Against a Bishop,New York and Region,835,http://www.nytimes.com/2004/02/20/nyregion/ex-prosecutor-puts-focus-on-sex-claims-against-a-bishop.html,2/20/04,3763
"Al Qaeda Rebuffs Iraqi Terror Group, U.S. Officials Say",World; Front Page; Washington,701,http://www.nytimes.com/2004/02/21/world/al-qaeda-rebuffs-iraqi-terror-group-us-officials-say.html,2/21/04,3764
Part of the Carnival Show: The Man Behind the Masks,World,1195,http://www.nytimes.com/2004/02/21/world/the-saturday-profile-part-of-the-carnival-show-the-man-behind-the-masks.html,2/21/04,3765
Sports of The Times; An Aging Role Model Who Can Still Get 'Em Out,Sports,935,http://www.nytimes.com/2004/02/21/sports/sports-of-the-times-an-aging-role-model-who-can-still-get-em-out.html,2/21/04,3766
Plum I. Was Ready For Its Close-Up,Health; Books; New York and Region,889,http://www.nytimes.com/2004/02/22/nyregion/plum-i-was-ready-for-its-close-up.html,2/22/04,3767
Kerry Offers Bush a Debate On Vietnam And Its Effects,U.S.,772,http://www.nytimes.com/2004/02/22/us/2004-campaign-military-kerry-offers-bush-debate-vietnam-its-effects.html,2/22/04,3768
Adelphia Is Next in Parade of Fraud Trials,Business,1169,http://www.nytimes.com/2004/02/23/business/adelphia-is-next-in-parade-of-fraud-trials.html,2/23/04,3769
Pakistani Offensive Aims to Drive Out Taliban and Al Qaeda,World; Washington,953,http://www.nytimes.com/2004/02/23/world/pakistani-offensive-aims-to-drive-out-taliban-and-al-qaeda.html,2/23/04,3770
C.I.A. WAS GIVEN DATA ON HIJACKER LONG BEFORE 9/11,Front Page; U.S.,1165,http://www.nytimes.com/2004/02/24/us/cia-was-given-data-on-hijacker-long-before-9-11.html,2/24/04,3771
"Kerry Speaks to New York, Talks Back to Washington",U.S.,930,http://www.nytimes.com/2004/02/24/us/2004-campaign-massachusetts-senator-kerry-speaks-new-york-talks-back-washington.html,2/24/04,3772
A Top bin Laden Aide Threatens New Attacks Against the U.S.,World,589,http://www.nytimes.com/2004/02/25/world/a-top-bin-laden-aide-threatens-new-attacks-against-the-us.html,2/25/04,3773
U.S. CHARGES TWO AT GUANTANAMO WITH CONSPIRACY,Front Page; U.S.; Washington,1107,http://www.nytimes.com/2004/02/25/us/us-charges-two-at-guantanamo-with-conspiracy.html,2/25/04,3774
Tenet Says Dangers to U.S. Are at Least as Great as a Year Ago,U.S.; Washington,1002,http://www.nytimes.com/2004/02/25/us/tenet-says-dangers-to-us-are-at-least-as-great-as-a-year-ago.html,2/25/04,3775
NEWS SUMMARY,New York and Region,1198,http://www.nytimes.com/2004/02/25/nyregion/news-summary-539520.html,2/25/04,3776
Field of Inquiry,U.S.,2159,http://learning.blogs.nytimes.com/2004/02/25/field-of-inquiry/,2/25/04,3777
"For Ex-Senator, Kerry Race Is Chance to Rejoin the Battle",Front Page; U.S.,1564,http://www.nytimes.com/2004/02/26/us/2004-campaign-former-senator-for-ex-senator-kerry-race-chance-rejoin-battle.html,2/26/04,3778
"After Rumsfeld Visit, Afghan Leader Asserts Taliban Is Beaten",World; Washington,551,http://www.nytimes.com/2004/02/27/world/after-rumsfeld-visit-afghan-leader-asserts-taliban-is-beaten.html,2/27/04,3779
International Justice,Opinion,432,http://www.nytimes.com/2004/02/27/opinion/international-justice.html,2/27/04,3780
New U.S. Effort Steps Up Hunt For bin Laden,World; Washington,1461,http://www.nytimes.com/2004/02/29/world/new-us-effort-steps-up-hunt-for-bin-laden.html,2/29/04,3781
Editorial Observer; The Results Are in and the Winner Is . . . or Maybe Not,Opinion,933,http://www.nytimes.com/2004/02/29/opinion/editorial-observer-the-results-are-in-and-the-winner-is-or-maybe-not.html,2/29/04,3782
NEWS SUMMARY,New York and Region,668,http://www.nytimes.com/2004/02/29/nyregion/news-summary-599174.html,2/29/04,3783
"For 2 Ex-Generals, a Common Language",World; Washington,990,http://www.nytimes.com/2004/03/01/world/for-2-ex-generals-a-common-language.html,3/1/04,3784
Kerry's Unreal Deal,Opinion,717,http://www.nytimes.com/2004/03/03/opinion/kerry-s-unreal-deal.html,3/3/04,3785
Democrats at Polls Focus on One Objective: Beating President Bush,U.S.,1081,http://www.nytimes.com/2004/03/03/us/2004-campaign-voters-democrats-polls-focus-one-objective-beating-president-bush.html,3/3/04,3786
How Tiny Swiss Cellphone Chips Helped Track Global Terror Web,World; Front Page,1705,http://www.nytimes.com/2004/03/04/world/how-tiny-swiss-cellphone-chips-helped-track-global-terror-web.html,3/4/04,3787
The Jihadi Who Kept Asking Why,Magazine,8610,http://www.nytimes.com/2004/03/07/magazine/the-jihadi-who-kept-asking-why.html,3/7/04,3788
The Wrong Way to Sell Democracy to the Arab World,Opinion,944,http://www.nytimes.com/2004/03/08/opinion/the-wrong-way-to-sell-democracy-to-the-arab-world.html,3/8/04,3789
The Axis of Reconstruction,Opinion,631,http://www.nytimes.com/2004/03/08/opinion/the-axis-of-reconstruction.html,3/8/04,3790
Cleric's Sentence Is Reduced by Indonesian Court,World; Washington,583,http://www.nytimes.com/2004/03/10/world/cleric-s-sentence-is-reduced-by-indonesian-court.html,3/10/04,3791
Leader of '85 Achille Lauro Attack Dies at Prison in Iraq,World; Washington,916,http://www.nytimes.com/2004/03/10/world/leader-of-85-achille-lauro-attack-dies-at-prison-in-iraq.html,3/10/04,3792
A Nuclear 9/11,Opinion,720,http://www.nytimes.com/2004/03/10/opinion/a-nuclear-9-11.html,3/10/04,3793
"10 Bombs Shatter Trains in Madrid, Killing 192",World; Front Page,1413,http://www.nytimes.com/2004/03/12/world/bombings-in-madrid-the-attack-10-bombs-shatter-trains-in-madrid-killing-192.html,3/12/04,3794
Carnage Yields Conflicting Clues As Officials Search for Culprits,World; Front Page,1152,http://www.nytimes.com/2004/03/12/world/bombings-madrid-suspects-carnage-yields-conflicting-clues-officials-search-for.html,3/12/04,3795
U.S. Announces New Offensive Against Taliban and Al Qaeda,World; Washington,401,http://www.nytimes.com/2004/03/14/world/us-announces-new-offensive-against-taliban-and-al-qaeda.html,3/14/04,3796
U.S. WIDENS VIEW OF PAKISTAN LINK TO KOREAN ARMS,World; Washington,1237,http://www.nytimes.com/2004/03/14/world/us-widens-view-of-pakistan-link-to-korean-arms.html,3/14/04,3797
A Nation Unto Himself,Magazine; Washington,7961,http://www.nytimes.com/2004/03/14/magazine/a-nation-unto-himself.html,3/14/04,3798
The Year of Living Dangerously,Magazine; Washington,2441,http://www.nytimes.com/2004/03/14/magazine/the-way-we-live-now-3-14-04-the-year-of-living-dangerously.html,3/14/04,3799
